產品包裝,名稱,下片日期,目錄路徑,簡介,演員,授權,連結,圖片,更新日期
卡通199-動漫,地下城尋求邂逅是否搞錯了,2017-12-28,動漫館-卡通199/魔幻冒險/地下城尋求邂逅是否搞錯了 動漫館-卡通199/日本連載/地下城尋求邂逅是否搞錯了 ,"第1話【冒險者""貝爾·克朗尼""】，迷宮都市歐拉麗，在此都市的象徵「地下城」裡，魔物的咆哮在迴響――新手冒險者貝爾‧克朗尼，正面臨了生死一線的危機。成為有點沒用的神祇赫斯緹雅的唯一眷屬，已經半個月了。出現在貝爾眼前的是不該在第五層遇到的高階怪物，他兩腿發抖、全身震顫……陷入了恐懼與絕望當中，這時一名劍士翩然出現在他身前……。劍、魔法、魔物，以及眾神。隷屬於歐拉麗的微小眷族，貝爾‧克朗尼的目險故事，即將揭開序幕――。","松岡禎丞,水瀨祈",,http://mod.cht.com.tw/video/drama-details.php?id=432694,http://mod.cht.com.tw/img/iappic/432694.jpg,2017-10-06 21:56:42
卡通199-動漫,青之驅魔師S2,2017-12-28,動漫館-卡通199/魔幻冒險/青之驅魔師S2 動漫館-卡通199/日本連載/青之驅魔師S2 ,第12話【虛心坦懷】，藍色火焰淨化不淨王的瘴氣——。青藍火焰在整個夜空燃燒的光景，不禁讓人想起「青色之夜」，但那種令人害怕的結果，現在卻是完全相反。不淨王相關事件而引發的各種人心騷動與動亂終於解決，接下來將迎向新的局面。燐雖是撒旦之子，卻仍是以成為驅魔師為目標。而這無法逃避的事實，對於燐和雪男兩兄弟來說，也終於到了該面對的時候…。,"岡本信彦,福山潤",,http://mod.cht.com.tw/video/drama-details.php?id=427976,http://mod.cht.com.tw/img/iappic/427976.jpg,2017-10-06 21:56:42
卡通199-動漫,機動戰士鋼彈 鐵血孤兒S2,2017-12-28,動漫館-卡通199/科技未來/機動戰士鋼彈 鐵血孤兒S2 ,第50集【他們的棲身之處】，末日號角開始殲滅鐵華團的作戰計劃。起身迎戰的鐵華團，他們的未來將是──,"河西健吾,細谷佳正,花江夏樹,梅原裕一郎",,http://mod.cht.com.tw/video/drama-details.php?id=429408,http://mod.cht.com.tw/img/iappic/429408.jpg,2017-10-06 21:56:42
卡通199-動漫,劇場特區,2018-12-27,動漫館-卡通199/劇場特區/劇場特區 ,意圖毀滅世界的曼多薩被魔戒騎士擊退的四年後…萊恩戰死的父親赫爾曼和希梅娜所生的孩子羅伯特已經三歲了，和黃金騎士牙狼－萊恩、堅陣騎士蓋亞－阿方索王子過著平靜的日子。某天，領導魔戒騎士的「監視所」的加姆告知他們兩個異變。現在已經滅亡的小國巴及利亞，出現了史上最美的恐懼獸「尼古拉‧維納斯」，牠會將男性吃掉、女性則是剝除面容殺害。此外，曼多薩遺留下來的禁忌魔導具「循環之輪」被恐懼獸佔據，打算用來召喚落入魔界的人類死魂。若是得逞，將會顛覆自然定律、世界將會毀滅。,"浪川大輔,堀内賢雄,朴璐美,野村勝人,富田美憂,小宮有紗,萩原聖人",,http://mod.cht.com.tw/video/drama-details.php?id=448807,http://mod.cht.com.tw/img/iappic/448807.jpg,2017-10-06 21:56:42
卡通199-動漫,流浪神差S2,2017-11-30,動漫館-卡通199/魔幻冒險/流浪神差S2 ,第13集【福神的傳說】，即使眾人費盡心力，惠比壽終究死在神薙之陣下，這對夜斗造成很大的打擊，也讓他下定決心要成為像惠比壽那樣，為人世著想的神。雖然日子似乎暫時恢復了和平，但是黃泉之語下落不明，而且惠比壽根本只是個替死鬼，真正的術師另有其人。,"夜斗,壹岐日和",,http://mod.cht.com.tw/video/drama-details.php?id=457271,http://mod.cht.com.tw/img/iappic/457271.jpg,2017-10-06 21:56:42
卡通199-動漫,FREE男子游泳部,2017-11-30,動漫館-卡通199/運動競技/FREE男子游泳部 ,漫無目的過著高中生活的遙與真琴，遇到了以前參加同一間游泳俱樂部的學弟渚。三個人為了挖出小時候埋下的時空膠囊，便溜進了準備要被拆除的游泳俱樂部裡。不過他們一行人，卻在裡面碰到應該還在國外留學的凜。#1 再會的起跳!,"七瀬遙,橘真琴",,http://mod.cht.com.tw/video/drama-details.php?id=221571,http://mod.cht.com.tw/img/iappic/221571.jpg,2017-10-06 21:56:42
卡通199-動漫,黑色子彈,2017-12-28,動漫館-卡通199/熱血動作/黑色子彈 ,西元 2021 年，人類與病毒生物「原腸動物」戰爭中敗北，並且被驅逐至狹窄的區域茍且偷生。十年後，人類發現被稱為「受詛之子」的孩童，居然擁有能利用原腸動物病毒的力量！？住在東京的高中生里見蓮太郎，是對抗原腸動物的專家，他與他的搭檔某天接獲政府的特別命令，內容是避免東京毀滅的高度機密任務…？,"里見蓮太郎,藍原延珠,天童木更,蛭子影胤",,http://mod.cht.com.tw/video/drama-details.php?id=277097,http://mod.cht.com.tw/img/iappic/277097.jpg,2017-10-06 21:56:42
卡通199-動漫,爆音少女,2017-12-28,動漫館-卡通199/輕鬆幽默/爆音少女 ,第12集【如果世界!!】，羽音一個不小心讓ＳＦ摔倒，而且還傷到了油箱。當她牽到恩紗的店想修理時，又一個不小心使得油箱更加遍體鱗傷。此時羽音再次見到了一個意想不到的人物。「果然沒了摩拖車世界就不會轉動」。在上學的路上這麼聊著的恩紗一行人，卻在隔天早上起床後猛然發現世界上沒有摩托車了！,佐倉羽音,,http://mod.cht.com.tw/video/drama-details.php?id=433470,http://mod.cht.com.tw/img/iappic/433470.jpg,2017-10-06 21:56:42
卡通199-動漫,歌之王子殿下S4,2017-12-28,動漫館-卡通199/青春浪漫/歌之王子殿下S4 ,第13話【We are ST☆RISH】，QUARTET NIGHT、HE☆VENS精湛的演出讓SSS決賽演唱會氣氛異常火熱!緊接著出場的ST☆RISH將帶來演唱會的最高潮!而最後能獲得SSS的開場曲演唱嘉賓殊榮的會是哪一個團體呢…?,"澤城美雪,寺島拓篤,鈴村健一",,http://mod.cht.com.tw/video/drama-details.php?id=412436,http://mod.cht.com.tw/img/iappic/412436.jpg,2017-10-06 21:56:42
卡通199-動漫,火影忍者P5,2017-11-30,動漫館-卡通199/熱血動作/火影忍者P5 ,森之國內有一個由逃亡忍者所組成的不忍集團，以相當殘忍的手段四處燒殺掠奪，後來官方終於在一次圍捕行動中，逮到了其中的一名成員－丸鐵…,"鳴人,佐助",,http://mod.cht.com.tw/video/drama-details.php?id=210318,http://mod.cht.com.tw/img/iappic/210318.jpg,2017-10-06 21:56:42
卡通199-動漫,怪怪守護神,2017-12-28,動漫館-卡通199/輕鬆幽默/怪怪守護神 動漫館-卡通199/日本連載/怪怪守護神 ,第12話【夥伴】，在有來有往、勢均力敵的情況中，一也與素直的決鬥終於進入尾盤。為了避開對方的攻擊，桐葉提議用防守的方式，與對方打持久戰，但一也卻不肯點頭。一也相信自己與付喪神深厚感情與其力量，因而大膽挑戰與素直近身交手。兩人都竭盡全力，以極快的速度打一場攻防戰，此戰結果會是如何呢…？,"三瓶由布子,大空直美",,http://mod.cht.com.tw/video/drama-details.php?id=442857,http://mod.cht.com.tw/img/iappic/442857.jpg,2017-10-06 21:56:42
卡通199-動漫,魔導少年S2,2017-12-28,動漫館-卡通199/魔幻冒險/魔導少年S2 ,第277話【火焰的訊息】，出去修業之旅的納茲，帶著一年前無法比擬的強大魔力回來了！但一回來就大鬧大魔鬥演武，幸好得到國王恩澤而被釋放，但隨即聽到露西說公會已解散。看到露西說得平淡無奇，讓納茲大發雷霆，但當晚察覺露西真正的心情後，他做出了一個重大決定……。,"納茲,露西,格雷,艾爾莎",,http://mod.cht.com.tw/video/drama-details.php?id=416110,http://mod.cht.com.tw/img/iappic/416110.jpg,2017-10-06 21:56:42
卡通199-動漫,JoJo的奇妙冒險S1,2017-12-28,動漫館-卡通199/魔幻冒險/JoJo的奇妙冒險S1 ,在古代墨西哥繁盛一時的太陽的子民阿茲特克，他們流傳著一枚奇妙的「石鬼面」。那是一枚奇蹟的面具，能讓人擁有一種力量，能獲得永遠的生命並成為真正的掌控者。然而從某個時候開始，就從歷史中消失了蹤影。時光飛逝，來到了19世紀後葉。在這個人們的思想與生活產生激烈變化的時代，喬納森．喬斯達與迪奧．布朗度二人相遇。二人一同渡過了少年時代到青年時代，最後因為「石鬼面」，而步上了奇特詭譎的命運──。,"興津和幸,子安武人",,http://mod.cht.com.tw/video/drama-details.php?id=385214,http://mod.cht.com.tw/img/iappic/385214.jpg,2017-10-06 21:56:42
卡通199-動漫,B-PROJECT,2017-12-28,動漫館-卡通199/綜合其他/B-PROJECT ,在業界知名唱片公司「Gandhara Music」任職的「澄空翼」，才剛入社就被要求去帶偶像團體「B-PROJECT」──也就是說要同時照顧「KITAKORE」、「THRIVE」、「MooNs」三個團體。面對由個性截然不同的十個成員所組成「B-PROJECT」，翼將會遇上什麼樣的問題或是意料之外的事呢？,,,http://mod.cht.com.tw/video/drama-details.php?id=398497,http://mod.cht.com.tw/img/iappic/398497.jpg,2017-10-06 21:56:42
卡通199-動漫,東京殘響,2018-06-28,動漫館-卡通199/綜合其他/東京殘響 ,在某個夏日──突然，東京遭受到了大規模的炸彈攻擊。驚醒這個過於平穩國家的犯人，竟然只是兩位少年…名為「スピンクス」的犯人，把日本捲入一連串壯絕的遊戲，現在正要開始──。故事描述兩位高中生九重新和九見冬二某天突然轉學到三島的班上；九重新沉著冷靜、九見冬二活潑開朗，讓生性內向的三島漸漸和他們交上朋友。同一時間，東京突然發生大規模的炸彈恐怖攻擊。兇手自稱來自恐怖組織スピンクス」，而且其中兩位成員，竟然只是年紀輕輕的少年！？正當單純的三島還沉浸在日漸充實的高中生活，故作神秘的九重新和九見冬二似乎都對轉學來東京的理,"九重新,九重冬二",,http://mod.cht.com.tw/video/drama-details.php?id=459727,http://mod.cht.com.tw/img/iappic/459727.jpg,2017-10-06 21:56:42
卡通199-動漫,機動戰士鋼彈AGE,2017-12-28,動漫館-卡通199/科技未來/機動戰士鋼彈AGE ,第1集【救世主鋼彈】，AG115年…故鄉歐華遭到來歷不明的敵人『UE』襲擊，因而成為孤兒的菲利特被諾拉的聯邦軍基地阿靈斯頓的軍隊收養。菲利特深信，總有一天向UE反擊的時機一定會到來，因此按照從母親手中接到的AGE裝置裡的設計圖，製造出被稱為救世主的MS『鋼彈』。隨後UE的MS型機體終於也向諾拉侵襲而來。菲利特為了拯救諾拉的人民，親自啟動了鋼彈！,"豐永利行,江口拓也,山本和臣",,http://mod.cht.com.tw/video/drama-details.php?id=412783,http://mod.cht.com.tw/img/iappic/412783.jpg,2017-10-06 21:56:42
卡通199-動漫,MEKAKUCITY,2017-12-28,動漫館-卡通199/科技未來/MEKAKUCITY ,以炎炎夏日某天某城市發生的事件為中心，嘈雜的蟬鳴，晃動的陽炎，各種視點漸漸糾結……。超人氣創作者じん(自然の敵P)將所有相關樂曲的故事串連，引發了更深的「謎團」!?新感覺燦爛青春娛樂小說就此登場！,,,http://mod.cht.com.tw/video/drama-details.php?id=459597,http://mod.cht.com.tw/img/iappic/459597.jpg,2017-10-06 21:56:42
卡通199-動漫,牙狼-紅蓮之月,2017-12-28,動漫館-卡通199/熱血動作/牙狼-紅蓮之月 ,第1集【陰陽】，京城內首屈一指的雕佛師．純慶為了平定獨自行動的仁王像而雕刻了胎內佛。然而他無法完成理想的胎內佛，苦惱到最後的結果是慘遭陰我吞噬，成了火羅。雷吼借助星明的力量出動討伐純慶火羅，此時，出現了一名名為道滿的神祕男子…,"朴璐美,矢島晶子,浪川大輔,關 智一,堀内賢雄",,http://mod.cht.com.tw/video/drama-details.php?id=435332,http://mod.cht.com.tw/img/iappic/435332.jpg,2017-10-06 21:56:42
卡通199-動漫,南鎌女子自行車,2017-12-28,動漫館-卡通199/運動競技/南鎌女子自行車 動漫館-卡通199/日本連載/南鎌女子自行車 ,"第13話【台灣,我們來囉！】，校長龍子告知自行車社想將畢業旅行辦在台灣。也因為台灣是製造自行車的先進國家，所以希望自行車社先去台灣考察一下。抵達台灣後不久，裕美及Sandy就迫不及待逛了起來，於是…。","上田麗奈,藤原夏海",,http://mod.cht.com.tw/video/drama-details.php?id=435652,http://mod.cht.com.tw/img/iappic/435652.jpg,2017-10-06 21:56:42
卡通199-動漫,火影疾風傳P7-9,2017-11-30,動漫館-卡通199/熱血動作/火影疾風傳P7-9 ,第416集【往黑暗狂奔】，鳴人驚人的成長，反而讓佐助感到心急。再加上自己因無法與鼬匹敵更加深心中的不安，也因此造成與鳴人更嚴重的對立。就在此時，綱手認為鳴人與佐助的緊張現況會造成執行任務的障礙，於是指派佐助與鳴人分別出任不同的任務，讓他們藉此機會自我沉澱。鳴人與小櫻負責護衛諸侯的親戚菜穗前往靜芽村，沒想到菜穗卻堅持要由佐助負責保護。另一方面，執行偵察入侵火之國境內忍者動向的佐助與卡卡西，竟發現了一個令人頗感意外的事實…。,"鳴人,卡卡西",,http://mod.cht.com.tw/video/drama-details.php?id=376663,http://mod.cht.com.tw/img/iappic/376663.jpg,2017-10-06 21:56:42
卡通199-動漫,聖潔天使,2017-11-30,動漫館-卡通199/魔幻冒險/聖潔天使 ,第12集 【我要與妳進化】，最強的敵人終於在紗夜面前現身，紗夜她們究竟有沒有辦法打倒超巨大銜尾蛇，拯救五個世界跟被凍結的α驅動者呢？為了拿回自己跟天音的羈絆，紗夜這幾個「被選中的進化者」開始了最終決戰。,御影葵,,http://mod.cht.com.tw/video/drama-details.php?id=435353,http://mod.cht.com.tw/img/iappic/435353.jpg,2017-10-06 21:56:42
卡通199-動漫,武裝少女Machiavellism,2017-12-28,動漫館-卡通199/熱血動作/武裝少女Machiavellism 動漫館-卡通199/日本連載/武裝少女Machiavellism ,"第12話【少女們的""Machiavellism""】，納村聽從月夜的建言，直接撲向天羽。兩人隨即猛烈互毆，最後終於分出勝負。另一方面，學園長突然從天而降，宣告納村必須退學……","畠中祐,高田憂希",,http://mod.cht.com.tw/video/drama-details.php?id=443662,http://mod.cht.com.tw/img/iappic/443662.jpg,2017-10-06 21:56:42
卡通199-動漫,潮與虎,2017-12-28,動漫館-卡通199/人氣旗艦店/木棉花動畫館/熱血動作派/潮與虎 動漫館-卡通199/人氣旗艦店/木棉花動畫館/熱血動作派/潮與虎 動漫館-卡通199/人氣旗艦店/木棉花動畫館/熱血動作派/潮與虎 動漫館-卡通199/人氣旗艦店/木棉花動畫館/熱血動作派/潮與虎 動漫館-卡通199/人氣旗艦店/木棉花動畫館/熱血動作派/潮與虎 動漫館-卡通199/魔幻冒險/潮與虎 ,第39話【潮與虎的緣份】，白面者一次又一次地攻擊阿虎與阿虎，並且為了抺去對獸矛的恐怖，而自己毀掉了雙眼。為了打倒動作極為快速的白面者，阿虎犧牲自己的身體，告訴阿潮一個祕策。兩人挑戰這最終決戰，他們是否能打倒白面者，贏得勝利呢？潮與虎的緣份終於迎向了終點。,"蒼月潮,阿虎,中村麻子,井上真由子",,http://mod.cht.com.tw/video/drama-details.php?id=378803,http://mod.cht.com.tw/img/iappic/378803.jpg,2017-10-06 21:56:42
卡通199-動漫,至高指令,2017-11-30,動漫館-卡通199/魔幻冒險/至高指令 ,"第10集【Order!戰鬥吧,相信自己!】，打算從星宮源內手上奪回瀨奈的映司，卻得知了十年前那場大破壞的真正實情，陷入了混亂。柊義經一行人也來到了源內面前，準備和源內展開正面交鋒。然而在這個時候，閘門終於就要開啟了……",星宮映司,,http://mod.cht.com.tw/video/drama-details.php?id=423794,http://mod.cht.com.tw/img/iappic/423794.jpg,2017-10-06 21:56:42
卡通199-動漫,進擊的巨人S2 放送紀念,2017-12-28,動漫館-卡通199/熱血動作/進擊的巨人S2 放送紀念 ,自從因超大型巨人出現，人類的和平與幻影遭到破滅的那一天起，艾連‧葉卡從此展開無止盡的奮戰歲月…。親眼看著無力抵抗、只能成為巨人餌食的母親臨終慘狀，艾連發誓要殺光這個世界裡的巨人，一具也不留。但在激烈的奮戰過程中，他自己竟然也變成了巨人…。為贏回人類自由而發揮巨人力量的艾連，在席納之牆的史托黑斯區裡，與「女巨人」正面激戰。在同為巨人之間的慘烈對戰下，艾連勉強贏得了勝利。儘管如此，艾連與人類仍沒有時間喘息，因為下一場戰爭已宣告開始。面對逼往羅塞之牆而來的巨人大軍，人類該如何對抗！？,"梶裕貴,石川由依",,http://mod.cht.com.tw/video/drama-details.php?id=428565,http://mod.cht.com.tw/img/iappic/428565.jpg,2017-10-06 21:56:42
卡通199-動漫,碧藍幻想,2017-12-28,動漫館-卡通199/魔幻冒險/碧藍幻想 動漫館-卡通199/日本連載/碧藍幻想 ,第13集【另一片天空】，這裡是封閉真島賽克汀瑟。一個倒在森林深處的藍髮少女，和發現她的另一名少女。這就是吉塔跟露莉亞的第一次相遇。不久之後的某天，露莉亞在格蘭賽法號的甲板上看著日記，想起這段往事。,"格蘭,露莉亞",,http://mod.cht.com.tw/video/drama-details.php?id=444901,http://mod.cht.com.tw/img/iappic/444901.jpg,2017-10-06 21:56:42
卡通199-動漫,第一神拳,2018-06-28,動漫館-卡通199/運動競技/第一神拳 ,第一集 「The first step」釣船店「幕之內」的兒子幕之內一步，是個難得的優秀高中生。從小就由母親獨自一人撫養長大的一步也學會幫忙家中經營釣船店。高中二年級的春天，一步如同往常般受到不良分子的騷擾，還遭受到一連串的毆打。這時，正巧讓經過的拳擊手－鷹村守介入，才挽救了一步。由於一步昏倒的關係，鷹村便將一步帶回其所屬的「鴨川拳擊會館」中。看見一步醒來後的鷹村便以一句「沒事就快點滾回家吧」的話，讓一步以一種無可奈何的表情邊哭邊離開。,"幕之內一步,鴨川源二,宮田一郎,木村達也,青木勝,板垣學,里卡路德,馬爾濟斯",,http://mod.cht.com.tw/video/drama-details.php?id=445772,http://mod.cht.com.tw/img/iappic/445772.jpg,2017-10-06 21:56:42
卡通199-動漫,史上最強弟子兼一,2017-12-28,動漫館-卡通199/熱血動作/史上最強弟子兼一 ,第1話【梁山泊—豪傑齊聚的場所!】，從小就怯懦的兼一，遇上了一身好武藝的美羽。一次意外中，美羽得知兼一老被欺負的事，於是介紹他一個會讓修行學生變強的梁山泊道館。在梁山泊道場中這些強到超乎常人的豪傑底下，兼一開始真正的武術訓練，但光做一些會操死人的基本體力訓練就真的會變強嗎?,"兼一,美羽,秋雨,紀沙羅",,http://mod.cht.com.tw/video/drama-details.php?id=176686,http://mod.cht.com.tw/img/iappic/176686.jpg,2017-10-06 21:56:42
卡通199-動漫,魔裝學園H×H,2017-12-28,動漫館-卡通199/青春浪漫/魔裝學園H×H ,被突如其來異世界怪物入侵的人們，研發出魔導裝甲來對抗怪物。主角飛彈傷無因為姊姊的命令，造訪了戰略防衛學園，並在此邂逅了操縱魔導裝甲的少女千鳥淵愛音。沒想到傷無突然接到姊姊的聯絡要他去揉愛音的胸部!?原來是傷無擁有透過H行為「改裝」女孩子的力量，而這種力量更關乎與異世界戰鬥的未來──,,,http://mod.cht.com.tw/video/drama-details.php?id=398492,http://mod.cht.com.tw/img/iappic/398492.jpg,2017-10-06 21:56:42
卡通199-動漫,烏龍派出所特篇,2017-11-30,動漫館-卡通199/劇場特區/烏龍派出所特篇 ,因為資料處理出錯，兩津被迫前往網走從人滿為患的監獄欲將上條櫻花移送到府中去，半路上櫻花一直想逃跑，讓兩津忙得不亦樂乎。後來，東京發生炸彈事件，櫻花發現放炸彈的人就是她朝思暮想的孫子遊左，於是情商兩津幫忙阻止孫子做出傻事，兩津為了阻止憾事發生，冒著生命危險進行炸彈拆解，眼看炸彈就要爆炸了，兩津是否能夠死裡逃生呢?,兩津勘吉,,http://mod.cht.com.tw/video/drama-details.php?id=208227,http://mod.cht.com.tw/img/iappic/208227.jpg,2017-10-06 21:56:42
卡通199-動漫,怪醫黑傑克,2017-12-28,動漫館-卡通199/綜合其他/怪醫黑傑克 ,第0話【手術的順序】黑傑克和皮諾克前往西表島一遊，回程渡輪遇上風浪，使得船上的議員和小嬰兒還有偷獵者夾帶的保育動物西表山貓都受了傷，結果黑傑克竟然選擇先治療山貓，其次是嬰兒，把議員放在最後，因此吃上了官司...,"黑傑克,皮諾可",,http://mod.cht.com.tw/video/drama-details.php?id=428747,http://mod.cht.com.tw/img/iappic/428747.jpg,2017-10-06 21:56:42
卡通199-動漫,浪人劍心,2018-03-29,動漫館-卡通199/綜合其他/浪人劍心 ,第94集【風和水的輓歌 竭盡力氣當場斃命】，劍心、陣風、左之助三人趕到戰場之原，企圖阻止靈水發動「玉座之陣」來操縱龍脈行兇。由於劍心和左之助進不了結界，只剩陣風和靈水二人展開一場「風與水的決鬥」。最後，靈水身亡，但佐伯依然操縱著「玉座之陣」，而陣風已身負重傷，於是只能靠劍心和左之助獨力破除「石敢當」毀掉「玉座之陣」。,"緋村劍心,神谷薰,相樂左之助,明神彌彥",,http://mod.cht.com.tw/video/drama-details.php?id=459835,http://mod.cht.com.tw/img/iappic/459835.jpg,2017-10-06 21:56:42
卡通199-動漫,Hand Shakers,2017-12-28,動漫館-卡通199/魔幻冒險/Hand Shakers 動漫館-卡通199/日本連載/Hand Shakers ,第12話【Shake the Hands】，手綱他們跟位於最靠近神的立場的長岡大地(Nakaoka)、芥川檀(Mayumi)戰鬥。在遭到長岡他們寧錄侵蝕的金字形神塔之中，手綱跟小代理以跟許多Handshaker之間的聯繫為力量揮舞寧錄，他們兩人能夠戰勝長岡嗎？還有小代理的命運會是……。用我的手，守護住。,"齊藤壯馬,諸星堇",,http://mod.cht.com.tw/video/drama-details.php?id=428569,http://mod.cht.com.tw/img/iappic/428569.jpg,2017-10-06 21:56:42
卡通199-動漫,混沌之子,2017-12-28,動漫館-卡通199/綜合其他/混沌之子 動漫館-卡通199/日本連載/混沌之子 ,第12話【她的思緒】，故事回到2015年11月5日下午，世莉架跑去殺佐久間失敗，腹部受傷逃出，決定帶拓留逃走時，與佐久間在電話中的談話……。而另一方面，拓留從昏迷中醒來，發現自己處於一個奇妙的狀態，而想起昏迷前佐久間對他說的「赫倫的感覺剝奪實驗」，並開始感到害怕，怕自己真的在實驗中被逼瘋……。,"松岡禎丞,上坂堇",,http://mod.cht.com.tw/video/drama-details.php?id=428965,http://mod.cht.com.tw/img/iappic/428965.jpg,2017-10-06 21:56:42
卡通199-動漫,新版獵人,2017-12-28,動漫館-卡通199/魔幻冒險/新版獵人 ,HD高畫質全新製作的經典卡通【獵人】來囉！小傑的夢想就是要像父親一樣成為一名「獵人」，向分散在這個世界各角落的財富秘寶、珍品珍獸賭上性命挑戰。決心成為全職獵人而踏上旅途的小傑，與同樣以獵人為目標努力的酷拉皮卡、雷歐力、奇犽相遇。異想天開、壯烈精彩的獵人試驗與格鬥冒險即將展開！！,"小傑,奇犽,雷歐力,西索",,http://mod.cht.com.tw/video/drama-details.php?id=429426,http://mod.cht.com.tw/img/iappic/429426.jpg,2017-10-06 21:56:42
卡通199-動漫,JoJo的奇妙冒險,2017-12-28,動漫館-卡通199/魔幻冒險/JoJo的奇妙冒險 ,"第39話【再會了,杜王町－黃金精神】，吉良吉影被仗助的機智，以及承太郎等人的到來逼到了絕境。然而，這時附近卻因為剛才吉良吉影誤殺照片老爹所引發的爆炸，產生了一陣騷動。在趕來的救護車和消防車中，有一名護士看到吉良受傷而走到他附近安慰他。而被逼到絕境的情況，正好是「手下敗將」的發動條件，吉良抓住那護士，仗助以為他要拿護士當人質，卻沒想到他已經把護士變成炸彈，即將發動「手下敗將」……。","東方仗助,廣瀨康一,虹村億泰,岸邊露伴",,http://mod.cht.com.tw/video/drama-details.php?id=412519,http://mod.cht.com.tw/img/iappic/412519.jpg,2017-10-06 21:56:42
卡通199-動漫,覆面系NOISE,2017-12-28,動漫館-卡通199/青春浪漫/覆面系NOISE 動漫館-卡通199/日本連載/覆面系NOISE ,最愛唱歌的少女--仁乃、與兒時玩伴同時也是初戀對象的阿桃、擅長作曲的柚子，因為種種原因在小時候就各分東西。「有一天，憑著歌聲會找到仁乃的」跟兩個人的約定仁乃謹記在心，不斷持續的歌唱。仁乃在高中開學典禮那天，她的命運化成樂曲再次響起…【我們隱藏著真心】,"早見沙織,內山昂輝",,http://mod.cht.com.tw/video/drama-details.php?id=444585,http://mod.cht.com.tw/img/iappic/444585.jpg,2017-10-06 21:56:42
卡通199-動漫,91 Days,2017-10-26,動漫館-卡通199/綜合其他/91 Days ,故事發生在禁酒法令時代；一條被黑手黨所支配的街道上，男主角阿維利爾的家人全部被殺害了，為了替家人報仇，他隱姓埋名了7年，然而因為一封信，他又回到這條街上，他的目標是在這91天，摧毀當年的仇人—瓦內蒂家族。殺戮招來殺戮，復仇將會產生新的復仇連鎖。被悲哀的命運所引導的男人們，在這91天之間故事的結局又會是……？,近藤隆,,http://mod.cht.com.tw/video/drama-details.php?id=398555,http://mod.cht.com.tw/img/iappic/398555.jpg,2017-10-06 21:56:42
卡通199-動漫,東京口食種,2018-04-26,動漫館-卡通199/魔幻冒險/東京口食種 ,第12集【喰種】，在「青桐樹」據點展開的戰鬥越來越激烈，喰種與人類之戰，這場戰鬥的結果是？「安定區」的夥伴有辦法救出金木嗎？另一方面，被青桐樹的幹部－壁虎帶走的金木，遭受了超乎想像的殘忍虐待。意識朦朧的金木，在他內心世界裡突然出現的人物是…？,"花江夏樹,雨宮天,花澤香菜,宮野真守,菅生隆之,小西克幸,豊永利行",,http://mod.cht.com.tw/video/drama-details.php?id=452128,http://mod.cht.com.tw/img/iappic/452128.jpg,2017-10-06 21:56:42
卡通199-動漫,黑白來看守所,2017-11-30,動漫館-卡通199/輕鬆幽默/黑白來看守所 動漫館-卡通199/日本連載/黑白來看守所 ,第25集 【再會了】，Uno和Honey以及Torowa三人好不容易擺脫流河的糾纏，卻又遇上了八力和九力的追捕，幸好他們遇到了雉主任要八力和九力先去處理流河，隨後又遇到了平安無事的Niko和梁、吳巴，而Jyugo歷經了千辛萬苦終於也找到了阿一…,"雙六一,Uno",,http://mod.cht.com.tw/video/drama-details.php?id=426323,http://mod.cht.com.tw/img/iappic/426323.jpg,2017-10-06 21:56:42
卡通199-動漫,藍海少女,2017-12-28,動漫館-卡通199/青春浪漫/藍海少女 ,第13集【ꀀ約定的夏天和嶄新的回憶】，雙葉轉來伊豆之後迎接第一個暑假，更讓雙葉興奮的是她轉學之前的好朋友千鶴和小茜要來伊豆找她玩，小光光卯足了勁要帶她們享受伊豆的夏日時光，不只是吃海鮮大餐當然還有體驗潛水活動，不過千鶴看到改變很大的雙葉卻是心理不是滋味…　,小日向光,,http://mod.cht.com.tw/video/drama-details.php?id=453128,http://mod.cht.com.tw/img/iappic/453128.jpg,2017-10-06 21:56:42
卡通199-動漫,超譯百人一首歌之戀,2018-12-31,動漫館-卡通199/青春浪漫/超譯百人一首歌之戀 ,第13話 「定家與式子  式子內親王  權中納言定家」，歌人．藤原俊成希望兒子定家能克紹箕裘，但定家卻沒有這個打算。熱中踢球的定家原本打定主意絕不走父親決定好的路，但在遇到西行法師之後，突然改變，立志要成為歌人。然而，俊成得知定家是受到西行的影響後，坐立不安，因為他擔心定家會不會仿效西行出家。式子內親王聽到這件事後，建議俊成讓定家跟自己見面。,"藤原定家,在原業平",,http://mod.cht.com.tw/video/drama-details.php?id=417128,http://mod.cht.com.tw/img/iappic/417128.jpg,2017-10-06 21:56:42
